Person,Vote
10446,1
10447,1
10448,0
10449,1
10450,1
10451,0
10452,1
10453,0
10454,0
10455,1
10456,1
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,0
10464,1
10465,0
10466,1
10467,0
10468,0
10469,1
10470,1
10471,1
10472,1
10473,0
10474,1
10475,1
10476,0
10477,0
10478,0
10479,0
10480,0
10481,0
10482,1
10483,0
10484,0
10485,0
10486,0
10487,1
10488,1
10489,1
10490,0
10491,1
10492,1
10493,0
10494,1
10495,0
10496,0
10497,0
10498,1
10499,1
10500,1
10501,0
10502,1
10503,1
10504,1
10505,1
10506,0
10507,1
10508,1
10509,0
10510,1
10511,1
10512,0
10513,0
10514,1
10515,0
10516,0
10517,0
10518,1
10519,0
10520,0
10521,1
10522,1
10523,1
10524,1
10525,0
10526,1
10527,1
10528,0
10529,1
10530,1
10531,1
10532,0
10533,0
10534,1
10535,0
10536,1
10537,1
10538,1
10539,1
10540,0
10541,0
10542,1
10543,1
10544,1
10545,0
10546,0
10547,1
10548,0
10549,0
10550,1
10551,0
10552,1
10553,1
10554,1
10555,0
10556,1
10557,1
10558,0
10559,1
10560,1
10561,1
10562,1
10563,1
10564,1
10565,0
10566,1
10567,0
10568,0
10569,1
10570,1
10571,1
10572,1
10573,0
10574,1
10575,1
10576,1
10577,1
10578,1
10579,0
10580,0
10581,1
10582,0
10583,0
10584,0
10585,0
10586,0
10587,1
10588,1
10589,0
10590,0
10591,1
10592,1
10593,1
10594,1
10595,0
10596,1
10597,0
10598,1
10599,0
10600,0
10601,0
10602,0
10603,0
10604,1
10605,1
10606,1
10607,0
10608,0
10609,0
10610,1
10611,1
10612,1
10613,1
10614,0
10615,0
10616,0
10617,0
10618,1
10619,1
10620,1
10621,1
10622,1
10623,0
10624,0
10625,1
10626,0
10627,0
10628,0
10629,1
10630,1
10631,1
10632,1
10633,0
10634,1
10635,1
10636,1
10637,1
10638,1
10639,1
10640,0
10641,0
10642,1
10643,1
10644,0
10645,0
10646,0
10647,1
10648,1
10649,1
10650,0
10651,0
10652,0
10653,0
10654,0
10655,0
10656,1
10657,1
10658,1
10659,0
10660,1
10661,0
10662,1
10663,1
10664,1
10665,1
10666,1
10667,0
10668,1
10669,1
10670,1
10671,1
10672,1
10673,1
10674,1
10675,1
10676,0
10677,1
10678,0
10679,1
10680,1
10681,1
10682,1
10683,1
10684,1
10685,1
10686,0
10687,0
10688,1
10689,1
10690,0
10691,1
10692,1
10693,1
10694,0
10695,1
10696,0
10697,0
10698,1
10699,0
10700,0
10701,0
10702,1
10703,0
10704,0
10705,1
10706,1
10707,0
10708,0
10709,1
10710,0
10711,1
10712,1
10713,0
10714,0
10715,1
10716,1
10717,0
10718,0
10719,1
10720,0
10721,1
10722,0
10723,0
10724,1
10725,1
10726,0
10727,0
10728,1
10729,0
10730,0
10731,1
10732,1
10733,1
10734,0
10735,0
10736,1
10737,0
10738,0
10739,1
10740,1
10741,0
10742,1
10743,1
10744,1
10745,1
10746,1
10747,1
10748,0
10749,0
10750,0
10751,0
10752,0
10753,0
10754,0
10755,1
10756,1
10757,0
10758,0
10759,0
10760,0
10761,1
10762,1
10763,0
10764,1
10765,1
10766,0
10767,1
10768,0
10769,0
10770,1
10771,0
10772,0
10773,1
10774,1
10775,1
10776,1
10777,0
10778,0
10779,1
10780,0
10781,0
10782,0
10783,0
10784,0
10785,0
10786,0
10787,1
10788,1
10789,0
10790,1
10791,0
10792,1
10793,1
10794,1
10795,0
10796,0
10797,1
10798,1
10799,1
10800,1
10801,1
10802,0
10803,1
10804,0
10805,0
10806,1
10807,1
10808,1
10809,0
10810,1
10811,0
10812,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,1
10819,1
10820,1
10821,1
10822,1
10823,0
10824,0
10825,1
10826,0
10827,0
10828,1
10829,1
10830,0
10831,0
10832,1
10833,1
10834,1
10835,0
10836,0
10837,0
10838,0
10839,1
10840,1
10841,1
10842,1
10843,1
10844,0
10845,1
10846,1
10847,0
10848,1
10849,0
10850,1
10851,1
10852,0
10853,1
10854,0
10855,0
10856,0
10857,1
10858,1
10859,0
10860,1
10861,1
10862,1
10863,0
10864,0
10865,1
10866,1
10867,0
10868,1
10869,1
10870,0
10871,1
10872,0
10873,0
10874,0
10875,1
10876,1
10877,1
10878,1
10879,0
10880,1
10881,0
10882,0
10883,1
10884,0
10885,1
10886,0
10887,1
10888,0
10889,0
10890,1
10891,1
10892,0
10893,0
10894,1
10895,0
10896,0
10897,0
10898,1
10899,1
10900,1
10901,1
10902,1
10903,0
10904,0
10905,1
10906,0
10907,1
10908,0
10909,0
10910,1
10911,0
10912,1
10913,0
10914,0
10915,1
10916,0
10917,1
10918,1
10919,1
10920,0
10921,0
10922,1
10923,0
10924,1
10925,0
10926,1
10927,0
10928,1
10929,1
10930,0
10931,0
10932,0
10933,0
10934,1
10935,1
10936,0
10937,0
10938,0
10939,0
10940,1
10941,1
10942,0
10943,1
10944,0
10945,1
10946,0
10947,1
10948,1
10949,0
10950,0
10951,0
10952,0
10953,1
10954,1
10955,0
10956,1
10957,0
10958,0
10959,0
10960,0
10961,1
10962,0
10963,0
10964,0
10965,1
10966,0
10967,1
10968,0
10969,0
10970,1
10971,0
10972,0
10973,0
10974,0
10975,0
10976,0
10977,1
10978,0
10979,1
10980,1
10981,0
10982,1
10983,1
10984,1
10985,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,0
10993,0
10994,1
10995,0
10996,0
10997,1
10998,1
10999,1
11000,0
11001,0
11002,1
11003,1
11004,0
11005,0
11006,0
11007,0
11008,0
11009,0
11010,0
11011,1
11012,0
11013,0
11014,1
11015,0
11016,1
11017,0
11018,0
11019,0
11020,1
11021,1
11022,1
11023,0
11024,1
11025,1
11026,0
11027,0
11028,0
11029,1
11030,0
11031,1
11032,1
11033,1
11034,1
11035,1
11036,0
11037,0
11038,0
11039,1
11040,1
11041,0
11042,1
11043,1
11044,1
11045,1
11046,0
11047,1
11048,1
11049,1
11050,0
11051,0
11052,1
11053,1
11054,0
11055,1
11056,1
11057,0
11058,1
11059,1
11060,0
11061,0
11062,1
11063,0
11064,1
11065,1
11066,1
11067,0
11068,1
11069,1
11070,1
11071,0
11072,1
11073,0
11074,1
11075,1
11076,0
11077,1
11078,1
11079,0
11080,0
11081,1
11082,1
11083,1
11084,1
11085,0
11086,1
11087,1
11088,1
11089,1
11090,0
11091,0
11092,0
11093,1
11094,0
11095,1
11096,0
11097,1
11098,1
11099,1
11100,0
11101,1
11102,0
11103,1
11104,1
11105,1
11106,0
11107,0
11108,1
11109,0
11110,0
11111,0
11112,0
11113,1
11114,1
11115,0
11116,0
11117,0
11118,1
11119,1
11120,1
11121,1
11122,1
11123,1
11124,0
11125,1
11126,1
11127,1
11128,1
11129,0
11130,1
11131,1
11132,0
11133,1
11134,1
11135,1
11136,1
11137,1
11138,1
11139,0
11140,1
11141,0
11142,1
11143,0
11144,1
11145,0
11146,0
11147,0
11148,1
11149,0
11150,0
11151,1
11152,1
11153,0
11154,0
11155,0
11156,0
11157,1
11158,0
11159,0
11160,1
11161,1
11162,0
11163,0
11164,1
11165,1
11166,0
11167,1
11168,0
11169,1
11170,1
11171,0
11172,0
11173,0
11174,1
11175,1
11176,0
11177,0
11178,0
11179,1
11180,0
11181,0
11182,0
11183,0
11184,1
11185,1
11186,0
11187,1
11188,1
11189,0
11190,1
11191,0
11192,0
11193,0
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,0
11201,1
11202,1
11203,0
11204,1
11205,0
11206,1
11207,0
11208,0
11209,0
11210,1
11211,0
11212,0
11213,0
11214,1
11215,1
11216,0
11217,1
11218,1
11219,0
11220,0
11221,1
11222,0
11223,0
11224,0
11225,0
11226,0
11227,1
11228,1
11229,1
11230,1
11231,0
11232,1
11233,1
11234,1
11235,0
11236,1
11237,1
11238,1
11239,1
11240,1
11241,0
11242,0
11243,0
11244,1
11245,0
11246,1
11247,1
11248,0
11249,0
11250,1
11251,1
11252,1
11253,0
11254,0
11255,0
11256,1
11257,0
11258,0
11259,0
11260,1
11261,1
11262,0
11263,1
11264,1
11265,0
11266,0
11267,1
11268,1
11269,0
11270,0
11271,1
11272,1
11273,1
11274,0
11275,0
11276,1
11277,0
11278,0
11279,0
11280,1
11281,0
11282,0
11283,0
11284,1
11285,1
11286,0
11287,0
11288,0
11289,0
11290,0
11291,0
11292,1
11293,1
11294,0
11295,1
11296,0
11297,0
11298,0
11299,1
11300,1
11301,1
11302,1
11303,0
11304,0
11305,0
11306,0
11307,1
11308,1
11309,0
11310,0
11311,0
11312,1
11313,0
11314,0
11315,1
11316,0
11317,1
11318,0
11319,0
11320,1
11321,1
11322,0
11323,0
11324,1
11325,0
11326,0
11327,0
11328,0
11329,1
11330,0
11331,1
11332,1
11333,1
11334,0
11335,1
11336,1
11337,1
11338,1
11339,0
11340,1
11341,1
11342,1
11343,1
11344,1
11345,1
11346,1
11347,1
11348,1
11349,1
11350,0
11351,0
11352,0
11353,0
11354,0
11355,1
11356,1
11357,1
11358,0
11359,1
11360,1
11361,1
11362,0
11363,1
11364,1
11365,1
11366,0
11367,1
11368,1
11369,1
11370,0
11371,1
11372,0
11373,1
11374,1
11375,0
11376,1
11377,0
11378,0
11379,0
11380,0
11381,0
11382,1
11383,1
11384,1
11385,0
11386,0
11387,0
11388,1
11389,1
11390,0
11391,0
11392,1
11393,1
11394,1
11395,1
11396,1
11397,1
11398,1
11399,1
11400,1
11401,0
11402,1
11403,0
11404,0
11405,0
11406,1
11407,1
11408,0
11409,0
11410,0
11411,1
11412,0
11413,1
11414,0
11415,1
11416,0
11417,1
11418,1
11419,0
11420,0
11421,1
11422,0
11423,1
11424,1
11425,0
11426,0
11427,0
11428,1
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,1
11436,0
11437,1
11438,0
11439,1
11440,0
11441,1
11442,0
11443,0
11444,1
11445,0
11446,0
11447,1
11448,0
11449,0
11450,1
11451,1
11452,1
11453,0
11454,1
11455,1
11456,0
11457,0
11458,1
11459,1
11460,0
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,0
11468,0
11469,1
11470,1
11471,1
11472,0
11473,1
11474,1
11475,0
11476,1
11477,1
11478,1
11479,0
11480,0
11481,1
11482,1
11483,0
11484,1
11485,0
11486,0
11487,0
11488,0
11489,1
11490,0
11491,0
11492,1
11493,0
11494,1
11495,1
11496,0
11497,1
11498,1
11499,1
11500,1
11501,0
11502,0
11503,0
11504,0
11505,0
11506,1
11507,1
11508,1
11509,0
11510,0
11511,0
11512,1
11513,1
11514,0
11515,1
11516,0
11517,0
11518,0
11519,1
11520,0
11521,1
11522,1
11523,0
11524,1
11525,0
11526,0
11527,0
11528,1
11529,0
11530,0
11531,0
11532,0
11533,0
11534,1
11535,1
11536,1
11537,0
11538,1
11539,1
11540,0
11541,1
11542,0
11543,0
11544,0
11545,0
11546,1
11547,1
11548,1
11549,1
11550,0
11551,1
11552,0
11553,1
11554,1
11555,0
11556,0
11557,1
11558,0
11559,1
11560,0
11561,1
11562,1
11563,0
11564,0
11565,0
11566,0
11567,1
11568,1
11569,1
11570,0
11571,1
11572,0
11573,1
11574,1
11575,1
11576,1
11577,0
11578,0
11579,1
11580,0
11581,1
11582,1
11583,0
11584,1
11585,1
11586,1
11587,0
11588,0
11589,0
11590,1
11591,0
11592,0
11593,0
11594,1
11595,0
11596,0
11597,1
11598,0
11599,1
11600,1
11601,1
11602,1
11603,0
11604,1
11605,0
11606,1
11607,1
11608,0
11609,0
11610,0
11611,1
11612,0
11613,1
11614,1
11615,1
11616,0
11617,1
11618,1
11619,0
11620,1
11621,1
11622,1
11623,0
11624,0
11625,1
11626,0
11627,0
11628,1
11629,0
11630,1
11631,0
11632,1
11633,1
11634,0
11635,0
11636,0
11637,1
11638,0
11639,0
11640,0
11641,1
11642,0
11643,0
11644,1
11645,1
11646,0
11647,1
11648,0
11649,0
11650,0
11651,0
11652,0
11653,1
11654,1
11655,1
11656,0
11657,0
11658,0
11659,1
11660,1
11661,1
11662,1
11663,0
11664,0
11665,1
11666,1
11667,1
11668,0
11669,1
11670,1
11671,1
11672,1
11673,1
11674,1
11675,0
11676,0
11677,0
11678,1
11679,0
11680,0
11681,0
11682,1
11683,0
11684,1
11685,1
11686,0
11687,1
11688,1
11689,1
11690,1
11691,1
11692,0
11693,1
11694,1
11695,1
11696,0
11697,0
11698,1
11699,0
11700,0
11701,0
11702,1
11703,1
11704,0
11705,1
11706,0
11707,1
11708,1
11709,0
11710,1
11711,1
11712,1
11713,1
11714,1
11715,0
11716,1
11717,0
11718,1
11719,0
11720,0
11721,0
11722,0
11723,0
11724,0
11725,0
11726,1
11727,0
11728,0
11729,0
11730,0
11731,1
11732,1
11733,0
11734,1
11735,1
11736,1
11737,1
11738,0
11739,1
11740,1
11741,0
11742,1
11743,1
11744,1
11745,0
11746,0
11747,1
11748,1
11749,0
11750,1
11751,0
11752,1
11753,1
11754,1
11755,0
11756,0
11757,0
11758,1
11759,0
11760,1
11761,1
11762,1
11763,0
11764,0
11765,1
11766,0
11767,1
11768,1
11769,0
11770,0
11771,1
11772,0
11773,1
11774,0
11775,0
11776,1
11777,1
11778,0
11779,0
11780,1
11781,1
11782,0
11783,0
11784,0
11785,1
11786,1
11787,1
11788,1
11789,1
11790,1
11791,0
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11798,0
11799,0
11800,0
11801,1
11802,0
11803,1
11804,0
11805,1
11806,0
11807,1
11808,0
11809,1
11810,1
11811,0
11812,0
11813,1
11814,0
11815,1
11816,1
11817,0
11818,1
11819,0
11820,0
11821,0
11822,0
11823,1
11824,1
11825,0
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,0
11834,1
11835,0
11836,0
11837,0
11838,1
11839,0
11840,0
11841,1
11842,0
11843,0
11844,1
11845,1
11846,1
11847,0
11848,0
11849,1
11850,0
11851,1
11852,0
11853,0
11854,1
11855,0
11856,0
11857,0
11858,0
11859,0
11860,1
11861,1
11862,0
11863,1
11864,0
11865,1
11866,0
11867,1
11868,0
11869,0
11870,1
11871,1
11872,1
11873,1
11874,0
11875,1
11876,0
11877,1
11878,1
11879,1
11880,0
11881,0
11882,0
11883,1
11884,1
11885,1
11886,1
11887,0
11888,0
11889,1
11890,0
11891,1
11892,1
11893,0
11894,1
11895,1
11896,0
11897,1
11898,1
11899,0
11900,1
11901,1
11902,1
11903,1
11904,0
11905,0
11906,1
11907,1
11908,1
11909,0
11910,1
11911,0
11912,0
11913,1
11914,1
11915,1
11916,0
11917,0
11918,1
11919,0
11920,1
11921,1
11922,1
11923,0
11924,1
11925,0
11926,1
11927,0
11928,1
11929,0
11930,0
11931,1
11932,0
11933,0
11934,1
11935,0
11936,1
11937,1
11938,0
11939,1
11940,0
11941,0
11942,0
11943,1
11944,1
11945,1
11946,0
11947,0
11948,0
11949,1
11950,0
11951,0
11952,0
11953,0
11954,0
11955,1
11956,0
11957,1
11958,1
11959,1
11960,0
11961,0
11962,0
11963,0
11964,1
11965,1
11966,0
11967,1
11968,0
11969,1
11970,0
11971,0
11972,1
11973,1
11974,1
11975,1
11976,0
11977,0
11978,0
11979,1
11980,1
11981,1
11982,0
11983,1
11984,1
11985,1
11986,0
11987,0
11988,1
11989,1
11990,1
11991,0
11992,1
11993,0
11994,1
11995,1
11996,0
11997,1
11998,0
11999,1
12000,0
12001,1
12002,1
12003,0
12004,0
12005,1
12006,1
12007,0
12008,1
12009,0
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,0
12017,0
12018,1
12019,1
12020,0
12021,0
12022,0
12023,1
12024,0
12025,0
12026,0
12027,1
12028,0
12029,0
12030,0
12031,0
12032,0
12033,1
12034,1
12035,0
12036,1
12037,1
12038,0
12039,1
12040,1
12041,0
12042,0
12043,1
12044,0
12045,1
12046,1
12047,0
12048,1
12049,0
12050,1
12051,0
12052,1
12053,0
12054,0
12055,1
12056,1
12057,1
12058,0
12059,1
12060,0
12061,1
12062,1
12063,0
12064,0
12065,0
12066,1
12067,1
12068,1
12069,0
12070,1
12071,1
12072,1
12073,0
12074,0
12075,1
12076,0
12077,0
12078,1
12079,1
12080,0
12081,0
12082,0
12083,1
12084,1
12085,1
12086,0
12087,0
12088,0
12089,0
12090,1
12091,1
12092,1
12093,1
12094,1
12095,1
12096,0
12097,0
12098,0
12099,1
12100,0
12101,1
12102,1
12103,1
12104,1
12105,0
12106,0
12107,0
12108,0
12109,0
12110,1
12111,0
12112,0
12113,0
12114,1
12115,0
12116,1
12117,1
12118,0
12119,0
12120,0
12121,1
12122,1
12123,1
12124,1
12125,0
12126,0
12127,0
12128,0
12129,1
12130,1
12131,0
12132,0
12133,0
12134,1
12135,1
12136,0
12137,1
12138,1
12139,0
12140,0
12141,1
12142,1
12143,1
12144,0
12145,0
12146,0
12147,1
12148,0
12149,0
12150,1
12151,1
12152,1
12153,0
12154,1
12155,1
12156,1
12157,0
12158,0
12159,0
12160,1
12161,1
12162,1
12163,1
12164,0
12165,1
12166,0
12167,0
12168,1
12169,1
12170,1
12171,0
12172,0
12173,0
12174,0
12175,1
12176,1
12177,0
12178,1
12179,0
12180,0
12181,0
12182,0
12183,1
12184,0
12185,0
12186,0
12187,1
12188,1
12189,1
12190,1
12191,1
12192,0
12193,1
12194,1
12195,1
12196,0
12197,1
12198,0
12199,1
12200,0
12201,1
12202,1
12203,0
12204,0
12205,1
12206,0
12207,1
12208,0
12209,0
12210,1
12211,0
12212,1
12213,1
12214,0
12215,0
12216,1
12217,1
12218,1
12219,0
12220,0
12221,0
12222,1
12223,0
12224,1
12225,0
12226,1
12227,0
12228,0
12229,0
12230,0
12231,1
12232,0
12233,1
12234,0
12235,1
12236,1
12237,0
12238,0
12239,0
12240,1
12241,1
12242,0
12243,1
12244,0
12245,1
12246,0
12247,1
12248,1
12249,0
12250,0
12251,0
12252,1
12253,0
12254,1
12255,0
12256,0
12257,1
12258,0
12259,1
12260,0
12261,0
12262,0
12263,0
12264,1
12265,1
12266,1
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,1
12274,1
12275,0
12276,0
12277,1
12278,1
12279,0
12280,1
12281,0
12282,0
12283,1
12284,0
12285,0
12286,1
12287,0
12288,0
12289,1
12290,1
12291,1
12292,0
12293,1
12294,1
12295,1
12296,0
12297,0
12298,0
12299,1
12300,1
12301,1
12302,0
12303,0
12304,0
12305,1
12306,1
12307,1
12308,0
12309,1
12310,1
12311,0
12312,1
12313,0
12314,0
12315,0
12316,0
12317,1
12318,1
12319,0
12320,0
12321,0
12322,0
12323,0
12324,1
12325,1
12326,1
12327,0
12328,0
12329,1
12330,0
12331,0
12332,0
12333,0
12334,0
12335,1
12336,1
12337,0
12338,1
12339,1
12340,0
12341,0
12342,1
12343,0
12344,1
12345,1
12346,0
12347,1
12348,1
12349,1
12350,0
12351,0
12352,0
12353,1
12354,1
12355,0
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,1
12363,0
12364,1
12365,1
12366,0
12367,0
12368,0
12369,1
12370,0
12371,0
12372,0
12373,1
12374,0
12375,1
12376,1
12377,0
12378,1
12379,0
12380,1
12381,1
12382,1
12383,1
12384,1
12385,0
12386,0
12387,1
12388,0
12389,0
12390,0
12391,1
12392,1
12393,1
12394,0
12395,1
12396,0
12397,1
12398,0
12399,0
12400,1
12401,1
12402,0
12403,1
12404,0
12405,1
12406,0
12407,0
12408,0
12409,1
12410,1
12411,1
12412,1
12413,0
12414,0
12415,1
12416,0
12417,0
12418,1
12419,0
12420,0
12421,1
12422,0
12423,0
12424,1
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,1
12434,0
12435,1
12436,0
12437,0
12438,0
12439,1
12440,1
12441,0
12442,1
12443,0
12444,0
12445,1
12446,1
12447,0
12448,0
12449,0
12450,0
12451,0
12452,1
12453,0
12454,1
12455,1
12456,0
12457,1
12458,0
12459,0
12460,0
12461,1
12462,1
12463,1
12464,1
12465,0
12466,1
12467,1
12468,1
12469,1
12470,0
12471,0
12472,0
12473,0
12474,0
12475,1
12476,0
12477,0
12478,1
12479,0
12480,1
12481,0
12482,0
12483,0
12484,1
12485,0
12486,0
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,1
12496,0
12497,0
12498,0
12499,1
12500,1
12501,0
12502,0
12503,0
12504,0
12505,1
12506,0
12507,1
12508,1
12509,0
12510,1
12511,1
12512,1
12513,0
12514,1
12515,1
12516,0
12517,0
12518,0
12519,0
12520,0
12521,1
12522,1
12523,1
12524,0
12525,1
12526,0
12527,1
12528,1
12529,0
12530,1
12531,0
12532,0
12533,0
12534,0
12535,0
12536,0
12537,1
12538,0
12539,0
12540,1
12541,1
12542,0
12543,0
12544,0
12545,1
12546,1
12547,0
12548,0
12549,1
12550,1
12551,1
12552,1
12553,1
12554,0
12555,1
12556,1
12557,0
12558,0
12559,0
12560,1
12561,0
12562,0
12563,1
12564,0
12565,1
12566,1
12567,0
12568,0
12569,0
12570,0
12571,1
12572,0
12573,0
12574,0
12575,0
12576,1
12577,1
12578,0
12579,0
12580,1
12581,1
12582,1
12583,1
12584,0
12585,1
12586,1
12587,0
12588,1
12589,1
12590,0
12591,0
12592,0
12593,0
12594,0
12595,1
12596,0
12597,1
12598,1
12599,1
12600,0
12601,0
12602,0
12603,0
12604,1
12605,0
12606,0
12607,1
12608,1
12609,1
12610,0
12611,0
12612,0
12613,0
12614,1
12615,0
12616,1
12617,1
12618,0
12619,0
12620,1
12621,0
12622,0
12623,1
12624,1
12625,1
12626,0
12627,1
12628,0
12629,1
12630,0
12631,0
12632,1
12633,1
12634,0
12635,0
12636,1
12637,1
12638,1
12639,1
12640,1
12641,1
12642,1
12643,0
12644,0
12645,0
12646,0
12647,1
12648,0
12649,1
12650,0
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,1
12658,1
12659,1
12660,1
12661,0
12662,0
12663,1
12664,0
12665,1
12666,1
12667,1
12668,1
12669,0
12670,0
12671,0
12672,0
12673,0
12674,1
12675,1
12676,0
12677,0
12678,0
12679,0
12680,1
12681,1
12682,0
12683,1
12684,0
12685,1
12686,1
12687,1
12688,0
12689,1
12690,1
12691,0
12692,0
12693,0
12694,0
12695,1
12696,1
12697,1
12698,1
12699,0
12700,1
12701,0
12702,0
12703,0
12704,1
12705,1
12706,0
12707,0
12708,1
12709,0
12710,0
12711,0
12712,1
12713,0
12714,0
12715,0
12716,1
12717,1
12718,1
12719,1
12720,1
12721,0
12722,0
12723,0
12724,1
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,1
12732,1
12733,0
12734,1
12735,1
12736,1
12737,1
12738,1
12739,1
12740,0
12741,0
12742,1
12743,1
12744,1
12745,0
12746,1
12747,0
12748,1
12749,0
12750,1
12751,0
12752,1
12753,0
12754,0
12755,1
12756,1
12757,1
12758,1
12759,1
12760,1
12761,0
12762,1
12763,0
12764,1
12765,0
12766,1
12767,1
12768,0
12769,0
12770,0
12771,0
12772,0
12773,0
12774,0
12775,1
12776,1
12777,1
12778,1
12779,1
12780,0
12781,0
12782,1
12783,0
12784,0
12785,0
12786,0
12787,1
12788,0
12789,1
12790,1
12791,0
12792,1
12793,1
12794,0
12795,0
12796,1
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,1
12805,1
12806,0
12807,1
12808,1
12809,1
12810,0
12811,1
12812,1
12813,1
12814,0
12815,1
12816,1
12817,1
12818,0
12819,1
12820,0
12821,1
12822,0
12823,0
12824,0
12825,0
12826,1
12827,1
12828,0
12829,0
12830,1
12831,1
12832,1
12833,0
12834,1
12835,1
12836,1
12837,0
12838,0
12839,1
12840,1
12841,0
12842,0
12843,1
12844,1
12845,0
12846,1
12847,1
12848,0
12849,1
12850,0
12851,0
12852,1
12853,1
12854,1
12855,0
12856,1
12857,0
12858,0
12859,1
12860,1
12861,0
12862,0
12863,0
12864,1
12865,1
12866,0
12867,1
12868,0
12869,0
12870,0
12871,1
12872,1
12873,1
12874,1
12875,0
12876,1
12877,0
12878,0
12879,1
12880,1
12881,1
12882,0
12883,0
12884,0
12885,0
12886,1
12887,0
12888,1
12889,1
12890,0
12891,0
12892,0
12893,1
12894,1
12895,1
12896,1
12897,0
12898,1
12899,0
12900,0
12901,1
12902,0
12903,0
12904,0
12905,1
12906,1
12907,1
12908,1
12909,0
